HomeTeam,AwayTeam,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,HTHG,HTAG,FTR
Valencia,Ath Bilbao,11,4,3,1,6,2,12,13,0,3,0,0,0,0,H
Leganes,Levante,14,15,3,4,2,2,15,10,6,4,0,0,1,0,H
Ath Bilbao,Espanol,15,5,6,2,7,0,13,20,3,5,0,0,0,1,D
Alaves,Eibar,16,20,3,3,3,5,10,18,1,1,0,0,0,0,D
Ath Madrid,Leganes,13,3,4,2,4,4,9,7,2,2,0,0,0,0,H
Barcelona,Vallecano,12,8,6,1,10,4,12,17,1,2,0,0,1,1,H
Getafe,Huesca,14,8,6,1,13,1,14,17,0,4,0,0,0,1,H
Celta,Betis,7,14,1,4,4,4,17,16,3,0,0,0,0,0,A
Girona,Valencia,18,11,8,6,6,1,13,10,1,4,0,1,1,1,A
Levante,Villarreal,11,13,3,5,8,2,8,21,3,5,0,0,0,0,A
Sevilla,Sociedad,22,9,11,2,7,2,12,13,2,2,0,0,1,1,H
Valladolid,Real Madrid,10,15,2,6,5,12,14,12,1,6,0,1,1,1,A
Sociedad,Levante,22,8,7,3,5,3,10,12,2,2,0,0,1,0,D
Ath Bilbao,Ath Madrid,9,9,5,2,1,7,12,4,3,1,0,0,0,0,H
Huesca,Alaves,7,12,2,5,2,2,21,23,1,3,0,0,1,1,A
Leganes,Girona,12,8,3,4,6,2,20,6,8,1,0,0,0,2,A
Real Madrid,Celta,22,6,7,1,9,2,15,8,1,0,0,0,0,0,H
Betis,Barcelona,13,16,3,9,3,7,10,11,1,2,0,0,0,2,A
Eibar,Valladolid,15,8,3,3,5,0,16,14,4,2,0,0,0,0,A
Espanol,Sevilla,13,12,3,3,6,5,11,14,3,4,1,1,0,0,A
Valencia,Getafe,8,9,2,1,3,5,13,22,3,4,0,0,0,0,D
Villarreal,Vallecano,12,7,4,3,5,5,16,7,3,3,0,0,0,1,H
Girona,Ath Bilbao,6,8,2,5,3,3,18,18,2,4,0,0,1,0,A
Alaves,Ath Madrid,14,11,4,7,9,2,10,8,2,2,0,0,0,2,A
Barcelona,Espanol,13,4,3,2,5,2,15,14,0,4,0,0,0,0,H
Celta,Villarreal,15,14,6,5,10,7,7,8,1,3,0,0,0,2,H
Getafe,Leganes,9,7,2,3,3,4,15,25,5,2,0,0,0,0,A
Levante,Eibar,7,17,2,3,6,7,9,12,2,1,0,0,2,1,D
Real Madrid,Huesca,16,16,8,3,4,6,9,18,1,3,0,0,1,1,H
Sevilla,Valencia,17,4,5,2,5,3,18,9,3,1,0,0,0,1,A
Valladolid,Sociedad,10,10,4,1,7,5,18,8,4,1,0,0,1,0,D
Vallecano,Betis,20,7,5,2,6,3,22,9,5,3,1,0,1,0,D
Ath Madrid,Girona,17,12,7,4,4,3,10,9,1,0,0,0,0,0,H
Espanol,Getafe,9,13,3,3,5,4,14,14,4,3,0,0,0,0,D
Villarreal,Barcelona,16,15,9,9,5,3,10,10,4,7,1,0,1,2,D
Ath Bilbao,Levante,14,11,7,6,2,9,13,14,3,7,0,1,2,0,H
Eibar,Vallecano,12,13,6,2,2,6,14,9,2,2,0,0,0,1,H
Huesca,Celta,23,11,7,5,5,0,9,12,2,3,0,0,0,1,D
Valencia,Real Madrid,11,15,4,5,6,6,9,13,2,2,0,0,1,0,H
Leganes,Valladolid,18,8,2,1,3,4,13,11,2,2,0,0,0,0,H
Sevilla,Alaves,18,5,5,2,11,1,13,19,3,4,0,0,1,0,H
Sociedad,Betis,15,11,7,6,3,6,12,13,2,3,0,0,1,0,H
Barcelona,Ath Madrid,21,9,10,2,5,1,14,12,3,4,0,1,0,0,H
Girona,Espanol,14,9,5,2,1,4,23,20,5,2,0,0,0,0,A
Real Madrid,Eibar,13,3,7,1,5,4,9,15,0,1,0,0,0,1,H
Vallecano,Valencia,15,12,5,3,4,7,17,10,2,3,0,0,1,0,H
Alaves,Leganes,6,9,1,5,3,3,17,15,6,4,0,0,1,0,D
Betis,Villarreal,17,10,7,4,4,3,15,14,4,4,0,0,1,1,H
Celta,Sociedad,11,14,4,7,2,7,16,11,2,1,0,1,0,1,H
Getafe,Ath Bilbao,6,9,2,1,1,2,16,18,2,1,0,0,0,0,H
Levante,Huesca,14,17,8,4,9,1,22,12,2,4,0,0,1,0,D
Valladolid,Sevilla,10,16,5,4,6,7,17,12,3,3,0,0,0,0,A
Ath Madrid,Celta,11,10,5,3,1,2,9,15,2,2,0,0,1,0,H
Espanol,Alaves,6,14,2,3,4,8,12,17,3,2,0,0,1,0,H
Huesca,Barcelona,6,10,1,2,6,5,18,13,1,2,0,0,0,0,D
Sevilla,Betis,11,12,5,7,5,4,18,8,6,3,0,0,1,0,H
Ath Bilbao,Vallecano,15,8,9,4,3,6,10,16,1,3,0,1,1,1,H
Girona,Villarreal,14,17,5,6,9,5,12,11,2,5,0,0,0,1,A
Sociedad,Eibar,3,17,2,2,0,3,15,18,2,2,0,0,1,0,D
Valencia,Levante,23,6,6,3,8,3,12,19,2,2,0,0,1,0,H
Valladolid,Getafe,8,8,4,3,5,3,22,18,4,4,0,1,1,1,D
Leganes,Real Madrid,5,13,2,6,1,5,11,12,0,3,0,0,1,0,D
Alaves,Valladolid,10,12,4,7,5,7,17,16,3,5,0,0,2,1,D
Barcelona,Sociedad,11,9,4,2,4,2,10,12,0,1,0,0,1,0,H
Celta,Girona,13,9,8,1,5,1,7,10,2,1,0,0,1,0,H
Eibar,Ath Madrid,10,8,2,4,5,8,11,12,3,1,0,0,0,0,A
Vallecano,Huesca,16,10,3,3,8,3,12,10,4,2,0,0,0,0,D
Betis,Valencia,23,4,7,3,8,2,19,13,4,2,0,1,0,1,A
Getafe,Sevilla,10,12,3,2,2,7,19,15,3,6,1,1,2,0,H
Levante,Espanol,19,14,5,7,12,7,13,15,4,1,1,0,0,1,D
Real Madrid,Ath Bilbao,11,5,4,3,8,2,12,16,2,4,0,0,0,0,H
Villarreal,Leganes,11,6,5,2,7,4,12,15,2,1,0,0,0,0,H
Alaves,Barcelona,6,17,1,6,1,4,19,9,3,1,0,0,0,0,A
